dataset,method,metric_name,metric_value,ci_lower,ci_upper,feature_dim,best_c,best_lr,best_batch_size,n_train,n_val,n_test,seed,model,name,normalization,image_size,interpolation,partition,bands,c_range_start,c_range_stop,c_range_num,merge_val,bootstrap,fw_iou,precision,recall,f1,ece,rms_ce,mce,ece_ts,rms_ce_ts,mce_ts,temperature,calibration_n_bins
flair2,seg-linear,mIoU,0.4168028831481933,0.0,0.0,960,,0.001,12,4049,1022,3022,0,torchgeo_bench.models.TimmPatchBenchModel,maxvit_tiny_tf_224,bandspec_zscore,224,bilinear,default,rgb,-6,4,40,True,200,0.4711724519729614,0.6247222423553467,0.5626104474067688,0.5667003989219666,,,,,,,,
burn_scars,seg-conv_block,mIoU,0.7888336181640625,0.0,0.0,960,,0.001,12,524,160,120,0,torchgeo_bench.models.TimmPatchBenchModel,maxvit_tiny_tf_224,bandspec_zscore,224,bilinear,default,rgb,-6,4,40,True,200,0.8860530257225037,0.9098060131072998,0.8297278881072998,0.8627324104309082,,,,,,,,
kuro_siwo,seg-conv_block,mIoU,0.5522737503051758,0.0,0.0,2880,,0.001,8,4000,1000,2000,0,torchgeo_bench.models.TimmPatchBenchModel,convnext_large_dinov3,bandspec_zscore,224,bilinear,default,rgb,-6,4,40,True,200,0.9197583794593812,0.7920151352882385,0.6149402260780334,0.6821401119232178,,,,,,,,
kuro_siwo,seg-conv_block,mIoU,0.0032543474808335,0.0,0.0,616,,0.001,16,4000,1000,2000,0,torchgeo_bench.models.TimmPatchBenchModel,efficientnet_b0,bandspec_zscore,224,bilinear,default,all,-6,4,40,True,200,0.0001694524544291,0.0032543472480028,0.25,0.0064250570721924,,,,,,,,
pastis,seg-dpt,mIoU,0.0803816989064216,0.0,0.0,2816,,0.001,16,1455,482,496,0,torchgeo_bench.models.TimmPatchBenchModel,densenet121,bandspec_zscore,224,bilinear,default,all,-6,4,40,True,200,0.3320962488651275,0.1549983918666839,0.1251258850097656,0.1227795407176017,,,,,,,,
cloudsen12,seg-conv_block,mIoU,0.6271207332611084,0.0,0.0,1440,,0.001,16,4000,535,975,0,torchgeo_bench.models.TimmPatchBenchModel,convnext_tiny,bandspec_zscore,224,bilinear,default,rgb,-6,4,40,True,200,0.7545554637908936,0.7777915000915527,0.7348212599754333,0.7530122995376587,,,,,,,,
burn_scars,seg-dpt,mIoU,0.7669834494590759,0.0,0.0,1440,,0.001,16,524,160,120,0,torchgeo_bench.models.TimmPatchBenchModel,convnext_tiny,bandspec_zscore,224,bilinear,default,rgb,-6,4,40,True,200,0.870936930179596,0.8797160983085632,0.8176910281181335,0.8431971669197083,,,,,,,,
cloudsen12,seg-fpn,mIoU,0.6560570001602173,0.0,0.0,960,,0.001,12,4000,535,975,0,torchgeo_bench.models.TimmPatchBenchModel,maxvit_tiny_tf_224,bandspec_zscore,224,bilinear,default,rgb,-6,4,40,True,200,0.7727867364883423,0.8004249334335327,0.7601146697998047,0.7778067588806152,,,,,,,,
caffe,seg-fpn,mIoU,0.4934304356575012,0.0,0.0,1920,,0.001,8,4000,1000,2000,0,torchgeo_bench.models.TorchGeoSwinBench,tgeo_swinv2b_s2rgb_satlas_mi,bandspec_zscore,224,bilinear,default,all,-6,4,40,True,200,0.5248900651931763,0.6457107067108154,0.6603307127952576,0.6285003423690796,,,,,,,,
burn_scars,seg-conv_block,mIoU,0.7970055937767029,0.0,0.0,3840,,0.001,16,524,160,120,0,torchgeo_bench.models.TimmPatchBenchModel,resnet50,bandspec_zscore,224,bilinear,default,rgb,-6,4,40,True,200,0.887605607509613,0.9045294523239136,0.8430259227752686,0.868238091468811,,,,,,,,
pastis,seg-linear,mIoU,0.0822281464934349,0.0,0.0,2816,,0.001,16,1455,482,496,0,torchgeo_bench.models.TimmPatchBenchModel,densenet121,bandspec_zscore,224,bilinear,default,all,-6,4,40,True,200,0.3194129467010498,0.1680589318275451,0.1250376403331756,0.1283387541770935,,,,,,,,
dynamic_earthnet,seg-linear,mIoU,0.2393045872449875,0.0,0.0,3840,,0.001,16,700,100,200,0,torchgeo_bench.models.TimmPatchBenchModel,resnet50,bandspec_zscore,224,bilinear,default,all,-6,4,40,True,200,0.3489159345626831,0.4371929168701172,0.3421978950500488,0.3453221321105957,,,,,,,,
dynamic_earthnet,seg-conv_block,mIoU,0.2866535782814026,0.0,0.0,960,,0.001,12,700,100,200,0,torchgeo_bench.models.TimmPatchBenchModel,maxvit_tiny_tf_224,bandspec_zscore,224,bilinear,default,rgb,-6,4,40,True,200,0.4395856559276581,0.5362446904182434,0.3902203440666199,0.4117619395256042,,,,,,,,
burn_scars,seg-fpn,mIoU,0.592502236366272,0.0,0.0,616,,0.001,16,524,160,120,0,torchgeo_bench.models.TimmPatchBenchModel,efficientnet_b0,bandspec_zscore,224,bilinear,default,rgb,-6,4,40,True,200,0.8643127083778381,0.8974220156669617,0.6373949646949768,0.7193668484687805,,,,,,,,
dynamic_earthnet,seg-dpt,mIoU,0.2767838835716247,0.0,0.0,616,,0.001,16,700,100,200,0,torchgeo_bench.models.TimmPatchBenchModel,efficientnet_b0,bandspec_zscore,224,bilinear,default,rgb,-6,4,40,True,200,0.3897484540939331,0.5081679821014404,0.3784242272377014,0.4043866395950317,,,,,,,,
burn_scars,seg-linear,mIoU,0.2941931486129761,0.0,0.0,616,,0.001,16,524,160,120,0,torchgeo_bench.models.TimmPatchBenchModel,efficientnet_b0,bandspec_zscore,224,bilinear,default,rgb,-6,4,40,True,200,0.7784486413002014,0.3313877582550049,0.333186537027359,0.3129700422286987,,,,,,,,
pastis,seg-linear,mIoU,0.0931293368339538,0.0,0.0,3840,,0.001,16,1455,482,496,0,torchgeo_bench.models.TimmPatchBenchModel,resnet50,bandspec_zscore,224,bilinear,default,rgb,-6,4,40,True,200,0.3287554085254669,0.1797610074281692,0.1404299736022949,0.1465248763561248,,,,,,,,
pastis,seg-conv_block,mIoU,0.0549897626042366,0.0,0.0,616,,0.001,16,1455,482,496,0,torchgeo_bench.models.TimmPatchBenchModel,efficientnet_b0,bandspec_zscore,224,bilinear,default,rgb,-6,4,40,True,200,0.2746746242046356,0.1004571095108985,0.0901234969496727,0.0845585986971855,,,,,,,,
flair2,seg-conv_block,mIoU,0.4588573575019836,0.0,0.0,960,,0.001,12,4049,1022,3022,0,torchgeo_bench.models.TimmPatchBenchModel,maxvit_tiny_tf_224,bandspec_zscore,224,bilinear,default,rgb,-6,4,40,True,200,0.5118862390518188,0.6600346565246582,0.6048933267593384,0.6079410910606384,,,,,,,,
fotw,seg-linear,mIoU,0.4988012313842773,0.0,0.0,1920,,0.001,8,4000,1000,2000,0,torchgeo_bench.models.TorchGeoSwinBench,tgeo_swinv2b_s2rgb_satlas_mi,bandspec_zscore,224,bilinear,default,rgb,-6,4,40,True,200,0.6666872501373291,0.6722573637962341,0.5869797468185425,0.6033080220222473,,,,,,,,
burn_scars,seg-linear,mIoU,0.7211606502532959,0.0,0.0,960,,0.001,12,524,160,120,0,torchgeo_bench.models.TimmPatchBenchModel,maxvit_tiny_tf_224,bandspec_zscore,224,bilinear,default,rgb,-6,4,40,True,200,0.8670790791511536,0.879440426826477,0.7711087465286255,0.8163089752197266,,,,,,,,
flair2,seg-linear,mIoU,0.4242399334907532,0.0,0.0,1440,,0.001,16,4049,1022,3022,0,torchgeo_bench.models.TimmPatchBenchModel,convnext_tiny,bandspec_zscore,224,bilinear,default,all,-6,4,40,True,200,0.4854389727115631,0.6056817770004272,0.5756629705429077,0.5702087879180908,,,,,,,,
burn_scars,seg-fpn,mIoU,0.8753504157066345,0.0,0.0,1440,,0.001,16,524,160,120,0,torchgeo_bench.models.TimmPatchBenchModel,convnext_tiny,bandspec_zscore,224,bilinear,default,all,-6,4,40,True,200,0.9361788630485536,0.9412970542907716,0.9184836149215698,0.929006814956665,,,,,,,,
pastis,seg-dpt,mIoU,0.0766153708100318,0.0,0.0,3840,,0.001,16,1455,482,496,0,torchgeo_bench.models.TimmPatchBenchModel,resnet50,bandspec_zscore,224,bilinear,default,all,-6,4,40,True,200,0.3233279585838318,0.1547803729772567,0.1201706603169441,0.1176486909389495,,,,,,,,
dynamic_earthnet,seg-conv_block,mIoU,0.2462024688720703,0.0,0.0,1920,,0.001,8,700,100,200,0,torchgeo_bench.models.TorchGeoSwinBench,tgeo_swinv2b_s2rgb_satlas_mi,bandspec_zscore,224,bilinear,default,rgb,-6,4,40,True,200,0.3629754185676574,0.4657735526561737,0.3768522143363952,0.3686535060405731,,,,,,,,
burn_scars,seg-fpn,mIoU,0.7868422865867615,0.0,0.0,960,,0.001,12,524,160,120,0,torchgeo_bench.models.TimmPatchBenchModel,maxvit_tiny_tf_224,bandspec_zscore,224,bilinear,default,rgb,-6,4,40,True,200,0.8900596499443054,0.908350110054016,0.8314095139503479,0.8652839064598083,,,,,,,,
dynamic_earthnet,seg-linear,mIoU,0.2762404084205627,0.0,0.0,3840,,0.001,16,700,100,200,0,torchgeo_bench.models.TimmPatchBenchModel,resnet50,bandspec_zscore,224,bilinear,default,rgb,-6,4,40,True,200,0.3974028527736664,0.4877594709396362,0.3819499611854553,0.4051711559295654,,,,,,,,
burn_scars,seg-linear,mIoU,0.6634907722473145,0.0,0.0,1920,,0.001,8,524,160,120,0,torchgeo_bench.models.TorchGeoSwinBench,tgeo_swinv2b_s2rgb_satlas_mi,bandspec_zscore,224,bilinear,default,rgb,-6,4,40,True,200,0.8574435710906982,0.8900024890899658,0.7037655115127563,0.7689743638038635,,,,,,,,
burn_scars,seg-linear,mIoU,0.7754235863685608,0.0,0.0,960,,0.001,12,524,160,120,0,torchgeo_bench.models.TimmPatchBenchModel,maxvit_tiny_tf_224,bandspec_zscore,224,bilinear,default,all,-6,4,40,True,200,0.9030097723007202,0.9163985252380372,0.8234046101570129,0.8652969002723694,,,,,,,,
caffe,seg-dpt,mIoU,0.5434959530830383,0.0,0.0,616,,0.001,16,4000,1000,2000,0,torchgeo_bench.models.TimmPatchBenchModel,efficientnet_b0,bandspec_zscore,224,bilinear,default,all,-6,4,40,True,200,0.5567985773086548,0.7110879421234131,0.6715582013130188,0.6720389127731323,,,,,,,,
kuro_siwo,seg-dpt,mIoU,0.0032543474808335,0.0,0.0,616,,0.001,16,4000,1000,2000,0,torchgeo_bench.models.TimmPatchBenchModel,efficientnet_b0,bandspec_zscore,224,bilinear,default,rgb,-6,4,40,True,200,0.0001694524544291,0.0032543472480028,0.25,0.0064250570721924,,,,,,,,
pastis,seg-fpn,mIoU,0.0720933154225349,0.0,0.0,616,,0.001,16,1455,482,496,0,torchgeo_bench.models.TimmPatchBenchModel,efficientnet_b0,bandspec_zscore,224,bilinear,default,all,-6,4,40,True,200,0.3096146583557129,0.1727512329816818,0.1123872548341751,0.1117290779948234,,,,,,,,
fotw,seg-fpn,mIoU,0.5205573439598083,0.0,0.0,616,,0.001,16,4000,1000,2000,0,torchgeo_bench.models.TimmPatchBenchModel,efficientnet_b0,bandspec_zscore,224,bilinear,default,all,-6,4,40,True,200,0.6924685835838318,0.6364274621009827,0.6153594255447388,0.6131590008735657,,,,,,,,
dynamic_earthnet,seg-linear,mIoU,0.1326375305652618,0.0,0.0,616,,0.001,16,700,100,200,0,torchgeo_bench.models.TimmPatchBenchModel,efficientnet_b0,bandspec_zscore,224,bilinear,default,all,-6,4,40,True,200,0.2924854755401611,0.4632714688777923,0.2096269428730011,0.197200208902359,,,,,,,,
cloudsen12,seg-linear,mIoU,0.5813505053520203,0.0,0.0,1920,,0.001,8,4000,535,975,0,torchgeo_bench.models.TorchGeoSwinBench,tgeo_swinv2b_s2rgb_satlas_mi,bandspec_zscore,224,bilinear,default,all,-6,4,40,True,200,0.7116034030914307,0.7582957744598389,0.6862514615058899,0.7133249044418335,,,,,,,,
kuro_siwo,seg-conv_block,mIoU,0.5590546131134033,0.0,0.0,2880,,0.001,8,4000,1000,2000,0,torchgeo_bench.models.TimmPatchBenchModel,convnext_large_dinov3,bandspec_zscore,224,bilinear,default,all,-6,4,40,True,200,0.9192039966583252,0.788320779800415,0.6235933303833008,0.6881500482559204,,,,,,,,
dynamic_earthnet,seg-dpt,mIoU,0.2759318351745605,0.0,0.0,960,,0.001,12,700,100,200,0,torchgeo_bench.models.TimmPatchBenchModel,maxvit_tiny_tf_224,bandspec_zscore,224,bilinear,default,rgb,-6,4,40,True,200,0.4260553121566772,0.5130227208137512,0.3808040618896484,0.399350106716156,,,,,,,,
caffe,seg-fpn,mIoU,0.581836462020874,0.0,0.0,960,,0.001,12,4000,1000,2000,0,torchgeo_bench.models.TimmPatchBenchModel,maxvit_tiny_tf_224,bandspec_zscore,224,bilinear,default,all,-6,4,40,True,200,0.5916411876678467,0.7404202222824097,0.7072944641113281,0.7122976183891296,,,,,,,,
burn_scars,seg-dpt,mIoU,0.8760151863098145,0.0,0.0,616,,0.001,16,524,160,120,0,torchgeo_bench.models.TimmPatchBenchModel,efficientnet_b0,bandspec_zscore,224,bilinear,default,all,-6,4,40,True,200,0.9358112215995787,0.9394141435623168,0.9203782081604004,0.929365575313568,,,,,,,,
kuro_siwo,seg-linear,mIoU,0.4466776251792907,0.0,0.0,960,,0.001,12,4000,1000,2000,0,torchgeo_bench.models.TimmPatchBenchModel,maxvit_tiny_tf_224,bandspec_zscore,224,bilinear,default,all,-6,4,40,True,200,0.8925936818122864,0.766119122505188,0.4833481609821319,0.5596180558204651,,,,,,,,
dynamic_earthnet,seg-conv_block,mIoU,0.2266029864549636,0.0,0.0,616,,0.001,16,700,100,200,0,torchgeo_bench.models.TimmPatchBenchModel,efficientnet_b0,bandspec_zscore,224,bilinear,default,rgb,-6,4,40,True,200,0.3590066134929657,0.5268101096153259,0.3412353694438934,0.336156964302063,,,,,,,,
pastis,seg-fpn,mIoU,0.1226593255996704,0.0,0.0,2880,,0.001,8,1455,482,496,0,torchgeo_bench.models.TimmPatchBenchModel,convnext_large_dinov3,bandspec_zscore,224,bilinear,default,rgb,-6,4,40,True,200,0.3759254217147827,0.2276940494775772,0.1813068687915802,0.1896133720874786,,,,,,,,
pastis,seg-conv_block,mIoU,0.0851301774382591,0.0,0.0,3840,,0.001,16,1455,482,496,0,torchgeo_bench.models.TimmPatchBenchModel,resnet50,bandspec_zscore,224,bilinear,default,all,-6,4,40,True,200,0.3278852105140686,0.1706791222095489,0.1300036162137985,0.1323458403348922,,,,,,,,
kuro_siwo,seg-linear,mIoU,0.4792346358299255,0.0,0.0,1440,,0.001,16,4000,1000,2000,0,torchgeo_bench.models.TimmPatchBenchModel,convnext_tiny,bandspec_zscore,224,bilinear,default,all,-6,4,40,True,200,0.9060907959938048,0.7527240514755249,0.5315295457839966,0.6055609583854675,,,,,,,,
dynamic_earthnet,seg-dpt,mIoU,0.2266192138195037,0.0,0.0,3840,,0.001,16,700,100,200,0,torchgeo_bench.models.TimmPatchBenchModel,resnet50,bandspec_zscore,224,bilinear,default,all,-6,4,40,True,200,0.3352812826633453,0.4442145228385925,0.32768714427948,0.3298341035842895,,,,,,,,
burn_scars,seg-dpt,mIoU,0.8664456605911255,0.0,0.0,3840,,0.001,16,524,160,120,0,torchgeo_bench.models.TimmPatchBenchModel,resnet50,bandspec_zscore,224,bilinear,default,all,-6,4,40,True,200,0.9373794198036194,0.9268947839736938,0.9241273999214172,0.9248631596565248,,,,,,,,
fotw,seg-linear,mIoU,0.5285432934761047,0.0,0.0,1440,,0.001,16,4000,1000,2000,0,torchgeo_bench.models.TimmPatchBenchModel,convnext_tiny,bandspec_zscore,224,bilinear,default,all,-6,4,40,True,200,0.7034457921981812,0.6855363845825195,0.6150133609771729,0.6229836940765381,,,,,,,,
fotw,seg-dpt,mIoU,0.5587307214736938,0.0,0.0,1440,,0.001,16,4000,1000,2000,0,torchgeo_bench.models.TimmPatchBenchModel,convnext_tiny,bandspec_zscore,224,bilinear,default,rgb,-6,4,40,True,200,0.7377554178237915,0.7005130648612976,0.6380282640457153,0.6392552852630615,,,,,,,,
kuro_siwo,seg-fpn,mIoU,0.5373613834381104,0.0,0.0,960,,0.001,12,4000,1000,2000,0,torchgeo_bench.models.TimmPatchBenchModel,maxvit_tiny_tf_224,bandspec_zscore,224,bilinear,default,rgb,-6,4,40,True,200,0.9172580242156982,0.7863101363182068,0.6028505563735962,0.6633038520812988,,,,,,,,
kuro_siwo,seg-fpn,mIoU,0.4499547481536865,0.0,0.0,960,,0.001,12,4000,1000,2000,0,torchgeo_bench.models.TimmPatchBenchModel,maxvit_tiny_tf_224,bandspec_zscore,224,bilinear,default,all,-6,4,40,True,200,0.905921995639801,0.7626056671142578,0.5053796768188477,0.5634952187538147,,,,,,,,
caffe,seg-conv_block,mIoU,0.5859388709068298,0.0,0.0,960,,0.001,12,4000,1000,2000,0,torchgeo_bench.models.TimmPatchBenchModel,maxvit_tiny_tf_224,bandspec_zscore,224,bilinear,default,all,-6,4,40,True,200,0.6053405404090881,0.7189605832099915,0.7340771555900574,0.7150144577026367,,,,,,,,
cloudsen12,seg-dpt,mIoU,0.6297470331192017,0.0,0.0,616,,0.001,16,4000,535,975,0,torchgeo_bench.models.TimmPatchBenchModel,efficientnet_b0,bandspec_zscore,224,bilinear,default,rgb,-6,4,40,True,200,0.7472718358039856,0.7729737758636475,0.7455412149429321,0.7579939961433411,,,,,,,,
dynamic_earthnet,seg-linear,mIoU,0.2830806374549866,0.0,0.0,2816,,0.001,16,700,100,200,0,torchgeo_bench.models.TimmPatchBenchModel,densenet121,bandspec_zscore,224,bilinear,default,rgb,-6,4,40,True,200,0.4042494297027588,0.4879897236824035,0.3915684819221496,0.4150949418544769,,,,,,,,
dynamic_earthnet,seg-dpt,mIoU,0.2573533356189728,0.0,0.0,2880,,0.001,8,700,100,200,0,torchgeo_bench.models.TimmPatchBenchModel,convnext_large_dinov3,bandspec_zscore,224,bilinear,default,all,-6,4,40,True,200,0.3742795586585998,0.531531572341919,0.3521543741226196,0.3698435425758362,,,,,,,,
burn_scars,seg-linear,mIoU,0.7422727346420288,0.0,0.0,1440,,0.001,16,524,160,120,0,torchgeo_bench.models.TimmPatchBenchModel,convnext_tiny,bandspec_zscore,224,bilinear,default,rgb,-6,4,40,True,200,0.8637922406196594,0.8634766936302185,0.8003854155540466,0.8264012336730957,,,,,,,,
fotw,seg-conv_block,mIoU,0.4692090153694153,0.0,0.0,616,,0.001,16,4000,1000,2000,0,torchgeo_bench.models.TimmPatchBenchModel,efficientnet_b0,bandspec_zscore,224,bilinear,default,all,-6,4,40,True,200,0.653664231300354,0.6122913956642151,0.5616555213928223,0.5774176716804504,,,,,,,,
cloudsen12,seg-fpn,mIoU,0.627972424030304,0.0,0.0,960,,0.001,12,4000,535,975,0,torchgeo_bench.models.TimmPatchBenchModel,maxvit_tiny_tf_224,bandspec_zscore,224,bilinear,default,all,-6,4,40,True,200,0.7510620355606079,0.776972770690918,0.7357149124145508,0.7525619268417358,,,,,,,,
burn_scars,seg-fpn,mIoU,0.7972187995910645,0.0,0.0,3840,,0.001,16,524,160,120,0,torchgeo_bench.models.TimmPatchBenchModel,resnet50,bandspec_zscore,224,bilinear,default,rgb,-6,4,40,True,200,0.8927109837532043,0.8959389925003052,0.8558995723724365,0.8720310926437378,,,,,,,,
fotw,seg-fpn,mIoU,0.5878219604492188,0.0,0.0,1440,,0.001,16,4000,1000,2000,0,torchgeo_bench.models.TimmPatchBenchModel,convnext_tiny,bandspec_zscore,224,bilinear,default,rgb,-6,4,40,True,200,0.7652391195297241,0.7333498001098633,0.6636118292808533,0.6646885275840759,,,,,,,,
pastis,seg-linear,mIoU,0.07748344540596,0.0,0.0,3840,,0.001,16,1455,482,496,0,torchgeo_bench.models.TimmPatchBenchModel,resnet50,bandspec_zscore,224,bilinear,default,all,-6,4,40,True,200,0.3110560178756714,0.1452917456626892,0.1197973489761352,0.1215597987174987,,,,,,,,
dynamic_earthnet,seg-dpt,mIoU,0.2478739321231842,0.0,0.0,960,,0.001,12,700,100,200,0,torchgeo_bench.models.TimmPatchBenchModel,maxvit_tiny_tf_224,bandspec_zscore,224,bilinear,default,all,-6,4,40,True,200,0.3679699301719665,0.4896014630794525,0.3423052430152893,0.3626005053520202,,,,,,,,
dynamic_earthnet,seg-dpt,mIoU,0.2656780779361725,0.0,0.0,1920,,0.001,8,700,100,200,0,torchgeo_bench.models.TorchGeoSwinBench,tgeo_swinv2b_s2rgb_satlas_mi,bandspec_zscore,224,bilinear,default,all,-6,4,40,True,200,0.3652657270431518,0.4509751796722412,0.3845672011375427,0.3778739273548126,,,,,,,,
flair2,seg-conv_block,mIoU,0.4549581110477447,0.0,0.0,1440,,0.001,16,4049,1022,3022,0,torchgeo_bench.models.TimmPatchBenchModel,convnext_tiny,bandspec_zscore,224,bilinear,default,all,-6,4,40,True,200,0.5123987197875977,0.656796932220459,0.5917285680770874,0.5974277853965759,,,,,,,,
dynamic_earthnet,seg-conv_block,mIoU,0.2766780257225036,0.0,0.0,2880,,0.001,8,700,100,200,0,torchgeo_bench.models.TimmPatchBenchModel,convnext_large_dinov3,bandspec_zscore,224,bilinear,default,all,-6,4,40,True,200,0.398708164691925,0.5142068862915039,0.3853383064270019,0.3947485089302063,,,,,,,,
dynamic_earthnet,seg-linear,mIoU,0.2830184698104858,0.0,0.0,1920,,0.001,8,700,100,200,0,torchgeo_bench.models.TorchGeoSwinBench,tgeo_swinv2b_s2rgb_satlas_mi,bandspec_zscore,224,bilinear,default,all,-6,4,40,True,200,0.370227575302124,0.4291129112243652,0.4186505377292633,0.3993061482906341,,,,,,,,
caffe,seg-dpt,mIoU,0.5217695236206055,0.0,0.0,1440,,0.001,16,4000,1000,2000,0,torchgeo_bench.models.TimmPatchBenchModel,convnext_tiny,bandspec_zscore,224,bilinear,default,all,-6,4,40,True,200,0.5488401651382446,0.6812242269515991,0.6489687561988831,0.6471055150032043,,,,,,,,
kuro_siwo,seg-conv_block,mIoU,0.4867601692676544,0.0,0.0,3840,,0.001,16,4000,1000,2000,0,torchgeo_bench.models.TimmPatchBenchModel,resnet50,bandspec_zscore,224,bilinear,default,all,-6,4,40,True,200,0.9080960750579834,0.7603626847267151,0.5378925204277039,0.5987082719802856,,,,,,,,
cloudsen12,seg-fpn,mIoU,0.6462701559066772,0.0,0.0,1440,,0.001,16,4000,535,975,0,torchgeo_bench.models.TimmPatchBenchModel,convnext_tiny,bandspec_zscore,224,bilinear,default,rgb,-6,4,40,True,200,0.7681179642677307,0.7974069118499756,0.74812251329422,0.7691657543182373,,,,,,,,
cloudsen12,seg-conv_block,mIoU,0.6104632019996643,0.0,0.0,960,,0.001,12,4000,535,975,0,torchgeo_bench.models.TimmPatchBenchModel,maxvit_tiny_tf_224,bandspec_zscore,224,bilinear,default,all,-6,4,40,True,200,0.7410140037536621,0.7794889211654663,0.7115979194641113,0.7352620363235474,,,,,,,,
cloudsen12,seg-fpn,mIoU,0.612581193447113,0.0,0.0,1920,,0.001,8,4000,535,975,0,torchgeo_bench.models.TorchGeoSwinBench,tgeo_swinv2b_s2rgb_satlas_mi,bandspec_zscore,224,bilinear,default,all,-6,4,40,True,200,0.7358778119087219,0.7674043774604797,0.7243180871009827,0.7400587201118469,,,,,,,,
flair2,seg-conv_block,mIoU,0.5209215879440308,0.0,0.0,2880,,0.001,8,4049,1022,3022,0,torchgeo_bench.models.TimmPatchBenchModel,convnext_large_dinov3,bandspec_zscore,224,bilinear,default,rgb,-6,4,40,True,200,0.5567209720611572,0.707858681678772,0.655992865562439,0.664472222328186,,,,,,,,
kuro_siwo,seg-conv_block,mIoU,0.0250952299684286,0.0,0.0,1920,,0.001,8,4000,1000,2000,0,torchgeo_bench.models.TorchGeoSwinBench,tgeo_swinv2b_s2rgb_satlas_mi,bandspec_zscore,224,bilinear,default,rgb,-6,4,40,True,200,0.0034990599378943,0.3019609451293945,0.2761595845222473,0.0467036478221416,,,,,,,,
flair2,seg-fpn,mIoU,0.4667076468467712,0.0,0.0,1440,,0.001,16,4049,1022,3022,0,torchgeo_bench.models.TimmPatchBenchModel,convnext_tiny,bandspec_zscore,224,bilinear,default,all,-6,4,40,True,200,0.5238856673240662,0.6472418308258057,0.6150364875793457,0.6102620959281921,,,,,,,,
cloudsen12,seg-linear,mIoU,0.5796038508415222,0.0,0.0,960,,0.001,12,4000,535,975,0,torchgeo_bench.models.TimmPatchBenchModel,maxvit_tiny_tf_224,bandspec_zscore,224,bilinear,default,all,-6,4,40,True,200,0.7148742079734802,0.7525613307952881,0.6872749328613281,0.7097575664520264,,,,,,,,
pastis,seg-dpt,mIoU,0.1066585481166839,0.0,0.0,2816,,0.001,16,1455,482,496,0,torchgeo_bench.models.TimmPatchBenchModel,densenet121,bandspec_zscore,224,bilinear,default,rgb,-6,4,40,True,200,0.3576163351535797,0.2331492602825164,0.1586090624332428,0.1640940457582473,,,,,,,,
fotw,seg-dpt,mIoU,0.5938453674316406,0.0,0.0,960,,0.001,12,4000,1000,2000,0,torchgeo_bench.models.TimmPatchBenchModel,maxvit_tiny_tf_224,bandspec_zscore,224,bilinear,default,rgb,-6,4,40,True,200,0.7737904787063599,0.7441518306732178,0.6661633253097534,0.6704075336456299,,,,,,,,
caffe,seg-fpn,mIoU,0.5355597138404846,0.0,0.0,3840,,0.001,16,4000,1000,2000,0,torchgeo_bench.models.TimmPatchBenchModel,resnet50,bandspec_zscore,224,bilinear,default,rgb,-6,4,40,True,200,0.5576604008674622,0.6961484551429749,0.6671966910362244,0.6645520329475403,,,,,,,,
fotw,seg-linear,mIoU,0.573266863822937,0.0,0.0,2880,,0.001,8,4000,1000,2000,0,torchgeo_bench.models.TimmPatchBenchModel,convnext_large_dinov3,bandspec_zscore,224,bilinear,default,rgb,-6,4,40,True,200,0.741658091545105,0.7121281623840332,0.6574385166168213,0.6556007862091064,,,,,,,,
kuro_siwo,seg-linear,mIoU,0.0032543474808335,0.0,0.0,2816,,0.001,16,4000,1000,2000,0,torchgeo_bench.models.TimmPatchBenchModel,densenet121,bandspec_zscore,224,bilinear,default,all,-6,4,40,True,200,0.0001694524544291,0.0032543472480028,0.25,0.0064250570721924,,,,,,,,
flair2,seg-fpn,mIoU,0.4732050597667694,0.0,0.0,2816,,0.001,16,4049,1022,3022,0,torchgeo_bench.models.TimmPatchBenchModel,densenet121,bandspec_zscore,224,bilinear,default,all,-6,4,40,True,200,0.5254279971122742,0.6635037660598755,0.6211669445037842,0.6201258897781372,,,,,,,,
fotw,seg-conv_block,mIoU,0.5468275547027588,0.0,0.0,1920,,0.001,8,4000,1000,2000,0,torchgeo_bench.models.TorchGeoSwinBench,tgeo_swinv2b_s2rgb_satlas_mi,bandspec_zscore,224,bilinear,default,all,-6,4,40,True,200,0.7157377600669861,0.6999695301055908,0.6334407329559326,0.63615882396698,,,,,,,,
fotw,seg-fpn,mIoU,0.5313490629196167,0.0,0.0,1920,,0.001,8,4000,1000,2000,0,torchgeo_bench.models.TorchGeoSwinBench,tgeo_swinv2b_s2rgb_satlas_mi,bandspec_zscore,224,bilinear,default,rgb,-6,4,40,True,200,0.7013319134712219,0.7086859941482544,0.6132411956787109,0.622610330581665,,,,,,,,
cloudsen12,seg-fpn,mIoU,0.6435626745223999,0.0,0.0,2880,,0.001,8,4000,535,975,0,torchgeo_bench.models.TimmPatchBenchModel,convnext_large_dinov3,bandspec_zscore,224,bilinear,default,all,-6,4,40,True,200,0.7612254619598389,0.7880239486694336,0.750586986541748,0.7665796279907227,,,,,,,,
cloudsen12,seg-dpt,mIoU,0.63553786277771,0.0,0.0,3840,,0.001,16,4000,535,975,0,torchgeo_bench.models.TimmPatchBenchModel,resnet50,bandspec_zscore,224,bilinear,default,rgb,-6,4,40,True,200,0.7616618871688843,0.7767663598060608,0.7459396123886108,0.7597360014915466,,,,,,,,
