dataset,model,solver,C,log10_C,lr,fit_seconds,n_iter,train_acc,val_acc,test_acc,feature_dim,n_train,n_val,n_test,max_iter,tol,device
m-eurosat,resnet18,adam,0.01,-2.0,1e-05,4.406271922052838,2000,0.848,0.837,0.843,512,2000,1000,1000,2000,1e-06,cuda:2
m-eurosat,resnet18,adam,0.01,-2.0,3e-05,4.430188359925523,2000,0.875,0.856,0.864,512,2000,1000,1000,2000,1e-06,cuda:2
m-eurosat,resnet18,adam,0.01,-2.0,0.0001,4.3607621579431,2000,0.895,0.871,0.876,512,2000,1000,1000,2000,1e-06,cuda:2
m-eurosat,resnet18,adam,0.01,-2.0,0.0003,1.8219933119835332,828,0.8945,0.872,0.875,512,2000,1000,1000,2000,1e-06,cuda:2
m-eurosat,resnet18,adam,0.01,-2.0,0.003,0.2366889719851315,102,0.896,0.875,0.875,512,2000,1000,1000,2000,1e-06,cuda:2
m-eurosat,resnet18,adam,0.01,-2.0,0.03,0.05890170903876424,24,0.8905,0.854,0.879,512,2000,1000,1000,2000,1e-06,cuda:2
m-eurosat,resnet18,adam,0.01,-2.0,0.3,0.006181753007695079,2,0.457,0.434,0.455,512,2000,1000,1000,2000,1e-06,cuda:2
m-eurosat,resnet18,adam,0.01,-2.0,3.0,0.008251507999375463,3,0.0355,0.032,0.032,512,2000,1000,1000,2000,1e-06,cuda:2
m-eurosat,resnet18,adam,0.1,-1.0,1e-05,4.366775228991173,2000,0.8485,0.835,0.841,512,2000,1000,1000,2000,1e-06,cuda:2
m-eurosat,resnet18,adam,0.1,-1.0,3e-05,4.4385711250361055,2000,0.8845,0.861,0.872,512,2000,1000,1000,2000,1e-06,cuda:2
m-eurosat,resnet18,adam,0.1,-1.0,0.0001,4.314819802995771,2000,0.938,0.908,0.906,512,2000,1000,1000,2000,1e-06,cuda:2
m-eurosat,resnet18,adam,0.1,-1.0,0.0003,3.1945006049936637,1478,0.9545,0.922,0.916,512,2000,1000,1000,2000,1e-06,cuda:2
m-eurosat,resnet18,adam,0.1,-1.0,0.003,0.4270057069370523,197,0.9555,0.925,0.916,512,2000,1000,1000,2000,1e-06,cuda:2
m-eurosat,resnet18,adam,0.1,-1.0,0.03,0.06982092000544071,30,0.9535,0.922,0.917,512,2000,1000,1000,2000,1e-06,cuda:2
m-eurosat,resnet18,adam,0.1,-1.0,0.3,0.006146098021417856,2,0.6755,0.662,0.662,512,2000,1000,1000,2000,1e-06,cuda:2
m-eurosat,resnet18,adam,0.1,-1.0,3.0,0.0059389559319242835,2,0.5025,0.477,0.503,512,2000,1000,1000,2000,1e-06,cuda:2
m-eurosat,resnet18,adam,1.0,0.0,1e-05,4.318449727958068,2000,0.849,0.834,0.841,512,2000,1000,1000,2000,1e-06,cuda:2
m-eurosat,resnet18,adam,1.0,0.0,3e-05,4.357730302028358,2000,0.886,0.859,0.873,512,2000,1000,1000,2000,1e-06,cuda:2
m-eurosat,resnet18,adam,1.0,0.0,0.0001,4.40032458899077,2000,0.947,0.916,0.908,512,2000,1000,1000,2000,1e-06,cuda:2
m-eurosat,resnet18,adam,1.0,0.0,0.0003,4.2864827930461615,2000,0.9855,0.93,0.92,512,2000,1000,1000,2000,1e-06,cuda:2
m-eurosat,resnet18,adam,1.0,0.0,0.003,1.095077320933342,484,0.993,0.936,0.927,512,2000,1000,1000,2000,1e-06,cuda:2
m-eurosat,resnet18,adam,1.0,0.0,0.03,0.1514736459357664,66,0.99,0.933,0.927,512,2000,1000,1000,2000,1e-06,cuda:2
m-eurosat,resnet18,adam,1.0,0.0,0.3,0.006068132002837956,2,0.6975,0.674,0.684,512,2000,1000,1000,2000,1e-06,cuda:2
m-eurosat,resnet18,adam,1.0,0.0,3.0,0.005812285002321005,2,0.5295,0.509,0.52,512,2000,1000,1000,2000,1e-06,cuda:2
m-eurosat,resnet18,adam,10.0,1.0,1e-05,4.407339583034627,2000,0.849,0.834,0.841,512,2000,1000,1000,2000,1e-06,cuda:2
m-eurosat,resnet18,adam,10.0,1.0,3e-05,4.375546570983715,2000,0.886,0.859,0.873,512,2000,1000,1000,2000,1e-06,cuda:2
m-eurosat,resnet18,adam,10.0,1.0,0.0001,4.340036479057744,2000,0.9475,0.916,0.909,512,2000,1000,1000,2000,1e-06,cuda:2
m-eurosat,resnet18,adam,10.0,1.0,0.0003,4.28740205289796,2000,0.9895,0.929,0.919,512,2000,1000,1000,2000,1e-06,cuda:2
m-eurosat,resnet18,adam,10.0,1.0,0.003,2.019937015022151,942,0.9995,0.93,0.923,512,2000,1000,1000,2000,1e-06,cuda:2
m-eurosat,resnet18,adam,10.0,1.0,0.03,0.4640816350001842,197,0.9995,0.934,0.928,512,2000,1000,1000,2000,1e-06,cuda:2
m-eurosat,resnet18,adam,10.0,1.0,0.3,0.006264736060984433,2,0.698,0.675,0.685,512,2000,1000,1000,2000,1e-06,cuda:2
m-eurosat,resnet18,adam,10.0,1.0,3.0,0.005840434925630689,2,0.5825,0.57,0.568,512,2000,1000,1000,2000,1e-06,cuda:2
m-eurosat,resnet18,adam,100.0,2.0,1e-05,4.352391625987366,2000,0.849,0.834,0.841,512,2000,1000,1000,2000,1e-06,cuda:2
m-eurosat,resnet18,adam,100.0,2.0,3e-05,4.295155394938774,2000,0.886,0.859,0.872,512,2000,1000,1000,2000,1e-06,cuda:2
m-eurosat,resnet18,adam,100.0,2.0,0.0001,4.368245787918568,2000,0.9475,0.916,0.909,512,2000,1000,1000,2000,1e-06,cuda:2
m-eurosat,resnet18,adam,100.0,2.0,0.0003,4.42686029500328,2000,0.99,0.931,0.92,512,2000,1000,1000,2000,1e-06,cuda:2
m-eurosat,resnet18,adam,100.0,2.0,0.003,3.2360235599335283,1481,1.0,0.931,0.924,512,2000,1000,1000,2000,1e-06,cuda:2
m-eurosat,resnet18,adam,100.0,2.0,0.03,1.1328074870398268,523,1.0,0.929,0.928,512,2000,1000,1000,2000,1e-06,cuda:2
m-eurosat,resnet18,adam,100.0,2.0,0.3,0.006308801006525755,2,0.6975,0.675,0.684,512,2000,1000,1000,2000,1e-06,cuda:2
m-eurosat,resnet18,adam,100.0,2.0,3.0,0.006035852944478393,2,0.593,0.579,0.577,512,2000,1000,1000,2000,1e-06,cuda:2
m-eurosat,resnet18,adam,1000.0,3.0,1e-05,4.275754510075785,2000,0.849,0.834,0.841,512,2000,1000,1000,2000,1e-06,cuda:2
m-eurosat,resnet18,adam,1000.0,3.0,3e-05,4.335997047950514,2000,0.886,0.859,0.872,512,2000,1000,1000,2000,1e-06,cuda:2
m-eurosat,resnet18,adam,1000.0,3.0,0.0001,4.327703215996735,2000,0.9475,0.916,0.909,512,2000,1000,1000,2000,1e-06,cuda:2
m-eurosat,resnet18,adam,1000.0,3.0,0.0003,4.310665508033708,2000,0.99,0.931,0.92,512,2000,1000,1000,2000,1e-06,cuda:2
m-eurosat,resnet18,adam,1000.0,3.0,0.001,4.362995033967309,2000,0.9995,0.923,0.926,512,2000,1000,1000,2000,1e-06,cuda:2
m-eurosat,resnet18,adam,1000.0,3.0,0.003,4.039922575931996,1876,1.0,0.93,0.925,512,2000,1000,1000,2000,1e-06,cuda:2
m-eurosat,resnet18,adam,1000.0,3.0,0.01,2.8036307860165834,1307,1.0,0.932,0.925,512,2000,1000,1000,2000,1e-06,cuda:2
m-eurosat,resnet18,adam,1000.0,3.0,0.03,1.9171640679705888,872,1.0,0.93,0.928,512,2000,1000,1000,2000,1e-06,cuda:2
m-eurosat,resnet18,adam,1000.0,3.0,0.1,0.006224817014299333,2,0.7065,0.667,0.702,512,2000,1000,1000,2000,1e-06,cuda:2
m-eurosat,resnet18,adam,1000.0,3.0,0.3,0.00604822498280555,2,0.6975,0.675,0.684,512,2000,1000,1000,2000,1e-06,cuda:2
m-eurosat,resnet18,adam,1000.0,3.0,1.0,0.005979710025712848,2,0.6225,0.615,0.613,512,2000,1000,1000,2000,1e-06,cuda:2
m-eurosat,resnet18,adam,1000.0,3.0,3.0,0.0058707669377326965,2,0.592,0.578,0.577,512,2000,1000,1000,2000,1e-06,cuda:2
m-eurosat,dinov3sat,lbfgs,0.0001,-4.0,1.0,0.0262686419300735,9,0.803,0.794,0.806,1024,2000,1000,1000,2000,1e-06,cuda:2
m-eurosat,dinov3sat,lbfgs,1000.0,3.0,1.0,0.36075420200359076,138,1.0,0.96,0.963,1024,2000,1000,1000,2000,1e-06,cuda:2
m-eurosat,dinov3sat,adam,0.0001,-4.0,1e-05,1.5725169599754736,691,0.758,0.74,0.736,1024,2000,1000,1000,2000,1e-06,cuda:2
m-eurosat,dinov3sat,adam,0.0001,-4.0,3e-05,0.6869023030158132,307,0.765,0.748,0.744,1024,2000,1000,1000,2000,1e-06,cuda:2
m-eurosat,dinov3sat,adam,0.0001,-4.0,0.0001,0.2522597659844905,109,0.768,0.755,0.746,1024,2000,1000,1000,2000,1e-06,cuda:2
m-eurosat,dinov3sat,adam,0.0001,-4.0,0.0003,0.07578212604857981,32,0.7585,0.752,0.74,1024,2000,1000,1000,2000,1e-06,cuda:2
m-eurosat,dinov3sat,adam,0.0001,-4.0,0.001,0.04356003797147423,18,0.81,0.792,0.785,1024,2000,1000,1000,2000,1e-06,cuda:2
m-eurosat,dinov3sat,adam,0.0001,-4.0,0.003,0.00919195800088346,3,0.606,0.611,0.585,1024,2000,1000,1000,2000,1e-06,cuda:2
m-eurosat,dinov3sat,adam,0.0001,-4.0,0.01,0.008966955007053912,3,0.277,0.264,0.265,1024,2000,1000,1000,2000,1e-06,cuda:2
m-eurosat,dinov3sat,adam,0.0001,-4.0,0.03,0.008960673003457487,3,0.0,0.0,0.001,1024,2000,1000,1000,2000,1e-06,cuda:2
m-eurosat,dinov3sat,adam,0.0001,-4.0,0.1,0.00896951905451715,3,0.0,0.0,0.0,1024,2000,1000,1000,2000,1e-06,cuda:2
m-eurosat,dinov3sat,adam,0.0001,-4.0,0.3,0.009147252072580159,3,0.0,0.001,0.0,1024,2000,1000,1000,2000,1e-06,cuda:2
m-eurosat,dinov3sat,adam,0.0001,-4.0,1.0,0.008947002934291959,3,0.0005,0.001,0.0,1024,2000,1000,1000,2000,1e-06,cuda:2
m-eurosat,dinov3sat,adam,0.0001,-4.0,3.0,0.008957662037573755,3,0.0005,0.001,0.001,1024,2000,1000,1000,2000,1e-06,cuda:2
m-eurosat,dinov3sat,adam,0.001,-3.0,1e-05,4.398437709081918,2000,0.8525,0.838,0.835,1024,2000,1000,1000,2000,1e-06,cuda:2
m-eurosat,dinov3sat,adam,0.001,-3.0,3e-05,3.6450599000090733,1658,0.8505,0.841,0.836,1024,2000,1000,1000,2000,1e-06,cuda:2
m-eurosat,dinov3sat,adam,0.001,-3.0,0.0001,1.6045489470707253,670,0.851,0.836,0.839,1024,2000,1000,1000,2000,1e-06,cuda:2
m-eurosat,dinov3sat,adam,0.001,-3.0,0.0003,0.5884272839175537,242,0.8505,0.837,0.841,1024,2000,1000,1000,2000,1e-06,cuda:2
m-eurosat,dinov3sat,adam,0.001,-3.0,0.003,0.08931049203965813,36,0.855,0.846,0.837,1024,2000,1000,1000,2000,1e-06,cuda:2
m-eurosat,dinov3sat,adam,0.001,-3.0,0.03,0.010328265954740345,3,0.825,0.807,0.796,1024,2000,1000,1000,2000,1e-06,cuda:2
m-eurosat,dinov3sat,adam,0.001,-3.0,0.3,0.008740169927477837,3,0.0005,0.0,0.001,1024,2000,1000,1000,2000,1e-06,cuda:2
m-eurosat,dinov3sat,adam,0.001,-3.0,3.0,0.008811873965896666,3,0.0,0.0,0.0,1024,2000,1000,1000,2000,1e-06,cuda:2
m-eurosat,dinov3sat,adam,0.01,-2.0,1e-05,4.331405686098151,2000,0.884,0.878,0.878,1024,2000,1000,1000,2000,1e-06,cuda:2
m-eurosat,dinov3sat,adam,0.01,-2.0,3e-05,4.661286249058321,2000,0.9055,0.902,0.909,1024,2000,1000,1000,2000,1e-06,cuda:2
m-eurosat,dinov3sat,adam,0.01,-2.0,0.0001,3.898115169024095,1658,0.91,0.909,0.911,1024,2000,1000,1000,2000,1e-06,cuda:2
m-eurosat,dinov3sat,adam,0.01,-2.0,0.0003,1.5162019990384579,670,0.91,0.906,0.91,1024,2000,1000,1000,2000,1e-06,cuda:2
m-eurosat,dinov3sat,adam,0.01,-2.0,0.003,0.15443606302142143,68,0.9105,0.906,0.912,1024,2000,1000,1000,2000,1e-06,cuda:2
m-eurosat,dinov3sat,adam,0.01,-2.0,0.03,0.00940721808001399,3,0.8975,0.889,0.9,1024,2000,1000,1000,2000,1e-06,cuda:2
m-eurosat,dinov3sat,adam,0.01,-2.0,0.3,0.009198451065458357,3,0.196,0.201,0.192,1024,2000,1000,1000,2000,1e-06,cuda:2
m-eurosat,dinov3sat,adam,0.01,-2.0,3.0,0.009089724975638092,3,0.0005,0.0,0.001,1024,2000,1000,1000,2000,1e-06,cuda:2
m-eurosat,dinov3sat,adam,0.1,-1.0,1e-05,4.393747966038063,2000,0.884,0.881,0.879,1024,2000,1000,1000,2000,1e-06,cuda:2
m-eurosat,dinov3sat,adam,0.1,-1.0,3e-05,4.411844745045528,2000,0.93,0.917,0.925,1024,2000,1000,1000,2000,1e-06,cuda:2
m-eurosat,dinov3sat,adam,0.1,-1.0,0.0001,4.314309349050745,2000,0.961,0.941,0.944,1024,2000,1000,1000,2000,1e-06,cuda:2
m-eurosat,dinov3sat,adam,0.1,-1.0,0.0003,3.0798319010064006,1361,0.964,0.944,0.945,1024,2000,1000,1000,2000,1e-06,cuda:2
m-eurosat,dinov3sat,adam,0.1,-1.0,0.003,0.3775382259627804,163,0.964,0.942,0.945,1024,2000,1000,1000,2000,1e-06,cuda:2
m-eurosat,dinov3sat,adam,0.1,-1.0,0.03,0.013981225900352001,5,0.938,0.922,0.935,1024,2000,1000,1000,2000,1e-06,cuda:2
m-eurosat,dinov3sat,adam,0.1,-1.0,0.3,0.0068822449538856745,2,0.798,0.781,0.78,1024,2000,1000,1000,2000,1e-06,cuda:2
m-eurosat,dinov3sat,adam,0.1,-1.0,3.0,0.009018343989737332,3,0.1945,0.192,0.191,1024,2000,1000,1000,2000,1e-06,cuda:2
m-eurosat,dinov3sat,adam,1.0,0.0,1e-05,4.308154340018518,2000,0.884,0.881,0.877,1024,2000,1000,1000,2000,1e-06,cuda:2
m-eurosat,dinov3sat,adam,1.0,0.0,3e-05,4.369873843039386,2000,0.93,0.923,0.927,1024,2000,1000,1000,2000,1e-06,cuda:2
m-eurosat,dinov3sat,adam,1.0,0.0,0.0001,4.583025948959403,2000,0.9775,0.952,0.951,1024,2000,1000,1000,2000,1e-06,cuda:2
m-eurosat,dinov3sat,adam,1.0,0.0,0.0003,3.9983073190087453,1793,0.994,0.956,0.953,1024,2000,1000,1000,2000,1e-06,cuda:2
m-eurosat,dinov3sat,adam,1.0,0.0,0.003,0.616951607982628,264,0.995,0.958,0.953,1024,2000,1000,1000,2000,1e-06,cuda:2
m-eurosat,dinov3sat,adam,1.0,0.0,0.03,0.14126403199043125,61,0.9965,0.957,0.955,1024,2000,1000,1000,2000,1e-06,cuda:2
m-eurosat,dinov3sat,adam,1.0,0.0,0.3,0.006750802975147963,2,0.837,0.827,0.821,1024,2000,1000,1000,2000,1e-06,cuda:2
m-eurosat,dinov3sat,adam,1.0,0.0,3.0,0.006372367963194847,2,0.8,0.78,0.785,1024,2000,1000,1000,2000,1e-06,cuda:2
m-eurosat,dinov3sat,adam,10.0,1.0,1e-05,4.304500864003785,2000,0.884,0.881,0.877,1024,2000,1000,1000,2000,1e-06,cuda:2
m-eurosat,dinov3sat,adam,10.0,1.0,3e-05,4.358343655010685,2000,0.9295,0.923,0.927,1024,2000,1000,1000,2000,1e-06,cuda:2
m-eurosat,dinov3sat,adam,10.0,1.0,0.0001,4.320675753988326,2000,0.9805,0.952,0.951,1024,2000,1000,1000,2000,1e-06,cuda:2
m-eurosat,dinov3sat,adam,10.0,1.0,0.0003,4.319418887025677,2000,0.999,0.957,0.956,1024,2000,1000,1000,2000,1e-06,cuda:2
m-eurosat,dinov3sat,adam,10.0,1.0,0.003,1.3419922420289367,594,1.0,0.96,0.959,1024,2000,1000,1000,2000,1e-06,cuda:2
m-eurosat,dinov3sat,adam,10.0,1.0,0.03,0.2096817820565775,93,1.0,0.956,0.959,1024,2000,1000,1000,2000,1e-06,cuda:2
m-eurosat,dinov3sat,adam,10.0,1.0,0.3,0.006994765950366855,2,0.8385,0.829,0.824,1024,2000,1000,1000,2000,1e-06,cuda:2
m-eurosat,dinov3sat,adam,10.0,1.0,3.0,0.006823734031058848,2,0.835,0.82,0.818,1024,2000,1000,1000,2000,1e-06,cuda:2
m-eurosat,dinov3sat,adam,100.0,2.0,1e-05,4.382132207043469,2000,0.8845,0.881,0.877,1024,2000,1000,1000,2000,1e-06,cuda:2
m-eurosat,dinov3sat,adam,100.0,2.0,3e-05,4.492345659062266,2000,0.9295,0.923,0.927,1024,2000,1000,1000,2000,1e-06,cuda:2
m-eurosat,dinov3sat,adam,100.0,2.0,0.0001,4.501000980962999,2000,0.9805,0.951,0.95,1024,2000,1000,1000,2000,1e-06,cuda:2
m-eurosat,dinov3sat,adam,100.0,2.0,0.0003,4.332360997912474,2000,0.999,0.957,0.956,1024,2000,1000,1000,2000,1e-06,cuda:2
m-eurosat,dinov3sat,adam,100.0,2.0,0.003,2.87450059002731,1255,1.0,0.964,0.959,1024,2000,1000,1000,2000,1e-06,cuda:2
m-eurosat,dinov3sat,adam,100.0,2.0,0.03,0.6069708520080894,264,1.0,0.958,0.961,1024,2000,1000,1000,2000,1e-06,cuda:2
m-eurosat,dinov3sat,adam,100.0,2.0,0.3,0.006826062919571996,2,0.838,0.831,0.825,1024,2000,1000,1000,2000,1e-06,cuda:2
m-eurosat,dinov3sat,adam,100.0,2.0,3.0,0.006388417910784483,2,0.838,0.822,0.817,1024,2000,1000,1000,2000,1e-06,cuda:2
m-eurosat,dinov3sat,adam,1000.0,3.0,1e-05,4.373230773024261,2000,0.8845,0.881,0.877,1024,2000,1000,1000,2000,1e-06,cuda:2
m-eurosat,dinov3sat,adam,1000.0,3.0,3e-05,4.395992225967348,2000,0.9295,0.923,0.927,1024,2000,1000,1000,2000,1e-06,cuda:2
m-eurosat,dinov3sat,adam,1000.0,3.0,0.0001,4.361289613996632,2000,0.9805,0.951,0.95,1024,2000,1000,1000,2000,1e-06,cuda:2
m-eurosat,dinov3sat,adam,1000.0,3.0,0.0003,4.395191836054437,2000,0.999,0.957,0.956,1024,2000,1000,1000,2000,1e-06,cuda:2
m-eurosat,dinov3sat,adam,1000.0,3.0,0.001,4.3421270629623905,2000,1.0,0.963,0.958,1024,2000,1000,1000,2000,1e-06,cuda:2
m-eurosat,dinov3sat,adam,1000.0,3.0,0.003,4.431449251016602,1793,1.0,0.962,0.959,1024,2000,1000,1000,2000,1e-06,cuda:2
m-eurosat,dinov3sat,adam,1000.0,3.0,0.01,1.9112013980047777,871,1.0,0.961,0.958,1024,2000,1000,1000,2000,1e-06,cuda:2
m-eurosat,dinov3sat,adam,1000.0,3.0,0.03,1.173551396932453,527,1.0,0.959,0.959,1024,2000,1000,1000,2000,1e-06,cuda:2
m-eurosat,dinov3sat,adam,1000.0,3.0,0.1,0.7779416829580441,339,1.0,0.957,0.956,1024,2000,1000,1000,2000,1e-06,cuda:2
m-eurosat,dinov3sat,adam,1000.0,3.0,0.3,0.006944330991245806,2,0.838,0.831,0.825,1024,2000,1000,1000,2000,1e-06,cuda:2
m-eurosat,dinov3sat,adam,1000.0,3.0,1.0,0.006837452063336968,2,0.8375,0.821,0.818,1024,2000,1000,1000,2000,1e-06,cuda:2
m-eurosat,dinov3sat,adam,1000.0,3.0,3.0,0.006772445049136877,2,0.838,0.823,0.818,1024,2000,1000,1000,2000,1e-06,cuda:2
m-forestnet,resnet18,lbfgs,0.0001,-4.0,1.0,0.13443089905194938,47,0.36417079207920794,0.3417593528816987,0.3554884189325277,512,6464,989,993,2000,1e-06,cuda:2
m-forestnet,resnet18,lbfgs,1000.0,3.0,1.0,5.34295641805511,2000,0.9935024752475248,0.39838220424671383,0.3564954682779456,512,6464,989,993,2000,1e-06,cuda:2
m-forestnet,resnet18,adam,0.0001,-4.0,1e-05,8.853823701967485,1202,0.3649443069306931,0.33872598584428715,0.3564954682779456,512,6464,989,993,2000,1e-06,cuda:2
m-forestnet,resnet18,adam,0.0001,-4.0,3e-05,4.034950402914546,511,0.364634900990099,0.33872598584428715,0.3564954682779456,512,6464,989,993,2000,1e-06,cuda:2
m-forestnet,resnet18,adam,0.0001,-4.0,0.0001,1.0477927969768643,132,0.36478960396039606,0.339737108190091,0.35750251762336355,512,6464,989,993,2000,1e-06,cuda:2
m-forestnet,resnet18,adam,0.0001,-4.0,0.0003,0.41701978095807135,55,0.3635519801980198,0.339737108190091,0.3605236656596173,512,6464,989,993,2000,1e-06,cuda:2
m-forestnet,resnet18,adam,0.0001,-4.0,0.001,0.232204430969432,29,0.3650990099009901,0.33872598584428715,0.35750251762336355,512,6464,989,993,2000,1e-06,cuda:2
m-forestnet,resnet18,adam,0.0001,-4.0,0.003,0.26292488304898143,33,0.36432549504950495,0.3417593528816987,0.3544813695871098,512,6464,989,993,2000,1e-06,cuda:2
m-forestnet,resnet18,adam,0.0001,-4.0,0.01,0.10658500099088997,13,0.3630878712871287,0.3367037411526795,0.35750251762336355,512,6464,989,993,2000,1e-06,cuda:2
m-forestnet,resnet18,adam,0.0001,-4.0,0.03,0.10697530105244368,13,0.3654084158415842,0.34074823053589487,0.3564954682779456,512,6464,989,993,2000,1e-06,cuda:2
m-forestnet,resnet18,adam,0.0001,-4.0,0.1,0.10538774495944381,13,0.3621596534653465,0.3356926188068756,0.35850956696878145,512,6464,989,993,2000,1e-06,cuda:2
m-forestnet,resnet18,adam,0.0001,-4.0,0.3,0.13176942709833384,16,0.34235767326732675,0.3346814964610718,0.33131923464249746,512,6464,989,993,2000,1e-06,cuda:2
m-forestnet,resnet18,adam,0.0001,-4.0,1.0,0.10876197693869472,13,0.1922957920792079,0.20626895854398383,0.22255790533736153,512,6464,989,993,2000,1e-06,cuda:2
m-forestnet,resnet18,adam,0.0001,-4.0,3.0,0.12474128708709031,15,0.08849009900990099,0.0910010111223458,0.08862034239677745,512,6464,989,993,2000,1e-06,cuda:2
m-forestnet,resnet18,adam,0.001,-3.0,1e-05,14.558788603986613,1901,0.4067141089108911,0.3993933265925177,0.40181268882175225,512,6464,989,993,2000,1e-06,cuda:2
m-forestnet,resnet18,adam,0.001,-3.0,3e-05,5.828237748006359,772,0.40655940594059403,0.3993933265925177,0.3987915407854985,512,6464,989,993,2000,1e-06,cuda:2
m-forestnet,resnet18,adam,0.001,-3.0,0.0001,1.975834924960509,260,0.40702351485148514,0.3993933265925177,0.3987915407854985,512,6464,989,993,2000,1e-06,cuda:2
m-forestnet,resnet18,adam,0.001,-3.0,0.0003,0.6052351238904521,78,0.40702351485148514,0.3993933265925177,0.3997985901309164,512,6464,989,993,2000,1e-06,cuda:2
m-forestnet,resnet18,adam,0.001,-3.0,0.003,0.10300593299325556,13,0.4190903465346535,0.41456016177957533,0.40483383685800606,512,6464,989,993,2000,1e-06,cuda:2
m-forestnet,resnet18,adam,0.001,-3.0,0.03,0.07318622304592282,9,0.4135210396039604,0.43377148634984836,0.40886203423967776,512,6464,989,993,2000,1e-06,cuda:2
m-forestnet,resnet18,adam,0.001,-3.0,0.3,0.07249651197344065,9,0.27583539603960394,0.3083923154701719,0.2849949647532729,512,6464,989,993,2000,1e-06,cuda:2
m-forestnet,resnet18,adam,0.001,-3.0,3.0,0.08786024490837008,11,0.20853960396039603,0.2103134479271992,0.2094662638469285,512,6464,989,993,2000,1e-06,cuda:2
m-forestnet,resnet18,adam,0.01,-2.0,1e-05,14.599858840927482,2000,0.5054146039603961,0.4903943377148635,0.44511581067472306,512,6464,989,993,2000,1e-06,cuda:2
m-forestnet,resnet18,adam,0.01,-2.0,3e-05,11.793617308023386,1529,0.546875,0.5085945399393327,0.49345417925478346,512,6464,989,993,2000,1e-06,cuda:2
m-forestnet,resnet18,adam,0.01,-2.0,0.0001,4.808343693031929,569,0.5488861386138614,0.5096056622851365,0.499496475327291,512,6464,989,993,2000,1e-06,cuda:2
m-forestnet,resnet18,adam,0.01,-2.0,0.0003,1.5494036299642175,208,0.5496596534653465,0.5166835187057633,0.49748237663645517,512,6464,989,993,2000,1e-06,cuda:2
m-forestnet,resnet18,adam,0.01,-2.0,0.003,0.22261631803121418,29,0.5485767326732673,0.5227502527805864,0.48841893252769386,512,6464,989,993,2000,1e-06,cuda:2
m-forestnet,resnet18,adam,0.01,-2.0,0.03,0.07331697200424969,9,0.5512066831683168,0.5116279069767442,0.48942598187311176,512,6464,989,993,2000,1e-06,cuda:2
m-forestnet,resnet18,adam,0.01,-2.0,0.3,0.019002921995706856,2,0.3493193069306931,0.29625884732052576,0.3252769385699899,512,6464,989,993,2000,1e-06,cuda:2
m-forestnet,resnet18,adam,0.01,-2.0,3.0,0.042199771967716515,5,0.11741955445544554,0.10313447927199192,0.11581067472306143,512,6464,989,993,2000,1e-06,cuda:2
m-forestnet,resnet18,adam,0.1,-1.0,1e-05,14.818129910971038,2000,0.5306311881188119,0.49848331648129424,0.4783484390735146,512,6464,989,993,2000,1e-06,cuda:2
m-forestnet,resnet18,adam,0.1,-1.0,3e-05,15.03722022101283,2000,0.6175742574257426,0.5298281092012134,0.5176233635448136,512,6464,989,993,2000,1e-06,cuda:2
m-forestnet,resnet18,adam,0.1,-1.0,0.0001,7.153781368979253,983,0.6502165841584159,0.5278058645096056,0.5186304128902316,512,6464,989,993,2000,1e-06,cuda:2
m-forestnet,resnet18,adam,0.1,-1.0,0.0003,3.3167314999736845,433,0.661509900990099,0.5328614762386249,0.5226586102719033,512,6464,989,993,2000,1e-06,cuda:2
m-forestnet,resnet18,adam,0.1,-1.0,0.003,0.3560058360453695,46,0.651144801980198,0.5308392315470172,0.5226586102719033,512,6464,989,993,2000,1e-06,cuda:2
m-forestnet,resnet18,adam,0.1,-1.0,0.03,0.15312868601176888,19,0.6542388613861386,0.5278058645096056,0.5115810674723061,512,6464,989,993,2000,1e-06,cuda:2
m-forestnet,resnet18,adam,0.1,-1.0,0.3,0.0190728580346331,2,0.27892945544554454,0.25480283114256824,0.2628398791540785,512,6464,989,993,2000,1e-06,cuda:2
m-forestnet,resnet18,adam,0.1,-1.0,3.0,0.019106204039417207,2,0.25510519801980197,0.28816986855409504,0.2578046324269889,512,6464,989,993,2000,1e-06,cuda:2
m-forestnet,resnet18,adam,1.0,0.0,1e-05,14.969318393035792,2000,0.5320235148514851,0.4954499494438827,0.48036253776435045,512,6464,989,993,2000,1e-06,cuda:2
m-forestnet,resnet18,adam,1.0,0.0,3e-05,14.894791666069068,2000,0.6294863861386139,0.5338725985844287,0.5166163141993958,512,6464,989,993,2000,1e-06,cuda:2
m-forestnet,resnet18,adam,1.0,0.0,0.0001,14.682602553046308,2000,0.729269801980198,0.5217391304347826,0.5085599194360524,512,6464,989,993,2000,1e-06,cuda:2
m-forestnet,resnet18,adam,1.0,0.0,0.0003,5.426798100001179,735,0.729424504950495,0.5197168857431749,0.5085599194360524,512,6464,989,993,2000,1e-06,cuda:2
m-forestnet,resnet18,adam,1.0,0.0,0.003,0.8035660739988089,102,0.7376237623762376,0.5237613751263903,0.49748237663645517,512,6464,989,993,2000,1e-06,cuda:2
m-forestnet,resnet18,adam,1.0,0.0,0.03,0.2155734869884327,27,0.734375,0.5096056622851365,0.5015105740181269,512,6464,989,993,2000,1e-06,cuda:2
m-forestnet,resnet18,adam,1.0,0.0,0.3,0.019103117985650897,2,0.2995049504950495,0.27401415571284127,0.2729103726082578,512,6464,989,993,2000,1e-06,cuda:2
